Kode Unit Motor,Tahun Kendaraan,Kilometer,Usia_Kendaraan,Kondisi_Oli,Kondisi_Rem,KM_Terakhir_Ganti_Oli,Bulan_Terakhir_Ganti_Oli,KM_Per_Tahun,Jumlah_Keluhan,Jns Service
12,2018,92361,6,0,1,653,4,15393,3,0
12,2018,30510,4,1,1,3555,11,7627,4,0
9,2018,46242,3,2,1,297,8,15414,4,0
9,2021,13556,1,1,0,3664,6,13556,0,1
0,2020,28532,2,2,1,1674,8,14266,2,0
10,2019,22429,2,1,2,6165,11,11214,3,0
1,2024,365,0,1,0,15,9,365,3,0
0,2020,40467,3,2,1,2067,8,13489,3,0
2,2020,10478,1,1,0,7060,12,10478,3,0
0,2020,15248,2,0,0,770,5,7624,0,1
9,2021,37987,3,1,1,5427,7,12662,4,0
1,2021,0,0,1,0,0,9,0,0,1
5,2023,89,0,1,0,30,11,89,2,0
12,2020,21561,2,0,2,580,2,10780,0,1
10,2020,34731,3,1,1,5934,8,11577,4,0
12,2019,14731,2,2,0,2714,5,7365,4,0
2,2019,41838,5,0,1,596,2,8367,3,0
13,2018,28556,3,0,1,1041,1,9518,3,0
7,2022,9198,1,0,0,754,3,9198,0,1
13,2019,17208,2,1,2,3048,10,8604,1,1
6,2020,14056,2,1,0,779,11,7028,2,0
3,2019,50990,5,0,1,1138,3,10198,3,0
7,2020,9681,1,0,0,455,1,9681,0,1
7,2018,21637,3,0,2,224,2,7212,3,0
5,2018,41933,5,1,1,4230,9,8386,2,1
6,2018,55394,6,1,1,398,12,9232,4,0
8,2018,46031,4,1,1,8138,10,11507,2,0
6,2021,327,0,0,0,220,3,327,0,1
0,2020,23591,3,1,2,32,9,7863,4,0
6,2020,25998,3,0,2,183,2,8666,4,0
12,2019,43443,3,1,1,6997,9,14481,4,0
9,2019,14521,2,0,0,461,2,7260,1,0
12,2018,86425,6,1,1,3,12,14404,4,0
3,2019,34820,5,2,1,2223,7,6964,4,0
10,2019,50252,4,1,1,4812,6,12563,4,0
12,2022,16016,2,0,2,618,1,8008,0,1
9,2018,43777,4,2,1,1670,7,10944,2,0
5,2021,10644,1,1,0,3592,9,10644,4,0
13,2021,10245,1,1,0,3961,9,10245,2,0
1,2018,30285,3,1,1,5688,9,10095,0,1
5,2019,16246,2,1,2,351,9,8123,3,0
6,2019,22481,2,0,2,945,5,11240,2,0
9,2019,60636,4,1,1,6866,9,15159,4,0
5,2022,20128,2,2,2,104,6,10064,0,1
9,2022,15086,1,0,0,1023,2,15086,0,1
7,2021,20095,2,2,2,2079,8,10047,0,1
6,2019,24422,2,1,2,6794,10,12211,2,0
9,2019,19352,2,0,2,366,1,9676,0,1
1,2019,33660,4,2,1,973,7,8415,2,0
3,2022,7647,1,1,0,2577,12,7647,2,0
0,2022,0,0,1,0,0,9,0,3,0
4,2024,0,0,2,0,0,8,0,3,0
8,2020,7587,1,1,0,3978,12,7587,3,0
7,2018,22620,3,2,2,1693,7,7540,3,0
9,2020,27267,3,0,2,173,3,9089,2,0
0,2021,26987,2,2,2,1495,7,13493,3,0
5,2020,28336,3,1,1,4767,11,9445,2,1
13,2019,42801,3,1,1,3349,10,14267,3,0
9,2020,31950,3,2,1,1137,8,10650,4,0
9,2020,51693,4,2,1,2350,3,12923,4,0
12,2019,16871,2,2,2,2961,3,8435,2,0
3,2021,81,0,0,0,55,3,81,0,1
4,2024,0,0,1,0,0,9,0,3,0
5,2018,31055,3,1,1,6091,10,10351,2,0
13,2023,455,0,1,0,151,12,455,0,1
9,2019,48508,3,1,1,2133,11,16169,3,0
6,2022,329,0,0,0,302,2,329,0,1
6,2021,8936,1,1,0,5083,7,8936,2,0
9,2018,28921,3,0,1,1484,1,9640,0,1
1,2020,35078,4,1,1,5154,11,8769,4,0
5,2021,0,0,0,0,0,5,0,0,1
5,2020,26980,3,1,2,195,10,8993,3,0
1,2018,53480,5,2,1,2609,6,10696,3,0
7,2023,0,0,1,0,0,10,0,2,0
4,2023,0,0,2,0,0,6,0,3,0
5,2021,5292,1,1,0,3836,9,5292,2,0
2,2024,346,0,1,0,129,9,346,3,0
9,2019,24772,2,2,2,3283,4,12386,3,0
9,2018,41081,3,0,1,695,1,13693,2,0
12,2021,27155,3,1,2,5571,10,9051,2,0
2,2024,449,0,2,0,298,8,449,1,0
5,2019,30632,5,1,1,3829,7,6126,2,0
10,2018,34172,4,1,1,8838,10,8543,3,0
4,2020,30268,3,1,1,5956,11,10089,4,0
4,2023,10703,1,1,0,5098,6,10703,0,1
3,2020,8648,1,1,0,8591,10,8648,3,0
0,2019,62369,5,1,1,2150,12,12473,4,0
9,2018,46923,3,1,1,978,12,15641,4,0
5,2019,37833,4,1,1,5517,7,9458,4,0
9,2021,41312,3,1,1,5732,12,13770,4,0
1,2019,12516,2,0,0,648,1,6258,1,1
1,2020,20632,2,1,2,4361,6,10316,1,1
9,2023,46,0,1,0,25,12,46,0,1
3,2021,7731,1,0,0,1880,2,7731,0,1
7,2022,0,0,1,0,0,12,0,3,0
0,2021,26185,3,1,2,5813,11,8728,4,0
4,2020,26051,4,1,1,3643,12,6512,3,0
6,2020,22209,2,0,2,1111,2,11104,2,0
8,2019,52810,4,1,1,729,11,13202,4,0
4,2022,6108,1,1,0,3583,11,6108,3,0
3,2022,0,0,0,0,0,5,0,0,1
6,2019,29894,5,0,1,1417,5,5978,4,0
0,2020,21856,2,1,2,6050,9,10928,2,0
9,2019,37102,3,1,1,3924,5,12367,3,0
9,2020,17947,2,1,2,6918,8,8973,2,0
6,2023,358,0,2,0,240,8,358,0,1
1,2020,26269,3,0,2,70,5,8756,2,0
13,2021,18280,2,1,2,402,10,9140,1,1
0,2023,1,0,1,0,1,12,1,0,1
9,2024,64,0,2,0,12,8,64,1,1
4,2022,7555,1,0,0,1203,3,7555,1,1
0,2020,34120,4,2,1,2279,4,8530,1,0
12,2021,17846,2,2,2,2371,5,8923,0,1
3,2022,0,0,1,0,0,11,0,2,0
5,2018,23411,4,1,1,6054,8,5852,4,0
13,2020,11363,1,1,0,2425,9,11363,2,0
2,2021,8093,1,2,0,253,8,8093,0,1
8,2020,32580,3,1,1,5437,11,10860,3,0
0,2022,0,0,0,0,0,1,0,0,1
0,2022,0,0,0,0,0,2,0,0,1
7,2020,17767,3,0,2,885,1,5922,0,1
6,2021,11417,2,1,0,3568,4,5708,0,1
6,2018,19461,3,0,2,772,5,6487,0,1
5,2018,28958,4,1,1,8942,12,7239,1,0
0,2020,12506,1,0,0,160,1,12506,0,1
9,2019,22640,2,2,2,2201,8,11320,1,0
1,2021,16101,3,0,2,1717,2,5367,2,0
4,2022,461,0,2,0,164,6,461,3,0
5,2020,14867,3,0,2,68,1,4955,0,1
8,2019,27252,2,0,2,1251,2,13626,2,0
12,2020,18991,2,2,2,1713,8,9495,1,1
13,2020,22884,2,1,2,7125,10,11442,4,0
11,2019,37038,5,1,1,4379,10,7407,3,0
3,2023,11070,1,2,0,1031,8,11070,0,1
2,2021,119,0,1,0,16,10,119,3,0
9,2021,39164,3,0,1,1999,4,13054,0,1
5,2020,31318,4,0,1,477,2,7829,2,0
2,2021,18875,3,1,2,3026,12,6291,2,0
4,2019,44316,5,1,1,4682,7,8863,2,0
8,2020,28794,2,2,1,2758,7,14397,3,0
9,2020,57978,4,2,1,1850,8,14494,1,1
9,2018,36035,3,1,1,8598,12,12011,4,0
9,2020,28657,2,1,1,392,12,14328,4,0
9,2019,42226,3,1,1,6838,8,14075,3,0
0,2018,38661,3,2,1,2249,7,12887,3,0
2,2022,355,0,1,0,9,10,355,1,1
9,2020,27875,2,0,2,1304,3,13937,2,0
11,2019,33176,3,1,1,4533,9,11058,2,0
9,2022,81,0,1,0,2,11,81,2,0
3,2018,28962,3,2,1,2762,3,9654,3,0
1,2020,10446,2,2,0,1725,6,5223,0,1
0,2021,27471,3,0,2,1417,3,9157,2,0
0,2020,25035,3,1,2,7110,10,8345,4,0
9,2023,418,0,0,0,188,1,418,0,1
4,2022,10280,1,0,0,1818,3,10280,0,1
12,2018,57023,4,1,1,3129,9,14255,4,0
13,2020,31729,3,1,1,3809,4,10576,4,0
9,2021,303,0,1,0,114,11,303,1,1
5,2020,17190,2,1,2,1529,9,8595,3,0
1,2021,24554,3,0,2,1316,5,8184,0,1
1,2018,38351,5,2,1,2539,7,7670,4,0
5,2020,7020,1,1,0,3309,11,7020,2,0
1,2023,5077,1,0,0,463,2,5077,0,1
6,2020,5878,1,1,0,5187,8,5878,4,0
0,2024,0,0,0,0,0,4,0,1,1
5,2023,0,0,0,0,0,1,0,0,1
1,2023,6250,1,1,0,5862,11,6250,4,0
1,2020,27089,4,0,1,323,5,6772,2,0
0,2018,57839,4,1,1,2070,9,14459,4,0
12,2023,0,0,0,0,0,5,0,0,1
10,2019,27864,3,1,2,2619,9,9288,2,0
6,2021,11329,1,1,0,6968,10,11329,3,0
6,2021,6188,1,1,0,4812,8,6188,4,0
2,2021,234,0,0,0,184,3,234,0,1
6,2024,325,0,0,0,98,4,325,2,0
4,2020,37967,4,1,1,2212,10,9491,4,0
4,2021,336,0,0,0,179,2,336,1,1
6,2021,0,0,1,0,0,11,0,3,0
10,2020,41315,4,1,1,559,10,10328,3,0
8,2018,68071,6,2,1,604,8,11345,4,0
12,2021,9224,1,1,0,7908,10,9224,3,0
9,2023,13654,1,1,0,1364,9,13654,3,0
0,2020,7836,1,1,0,5490,9,7836,0,1
6,2020,36618,3,0,1,1242,1,12206,1,0
5,2020,21956,4,2,1,157,6,5489,3,0
6,2018,33020,5,2,1,3285,7,6604,4,0
2,2023,61,0,0,0,43,3,61,0,1
13,2019,32967,4,1,1,3837,7,8241,4,0
6,2020,19231,2,0,2,730,1,9615,2,0
9,2024,492,0,0,0,479,3,492,1,1
4,2018,29571,4,2,1,2570,3,7392,4,0
9,2021,27979,2,1,2,4706,7,13989,3,0
12,2020,13857,1,0,0,557,1,13857,0,1
9,2022,10596,1,1,0,1285,12,10596,2,0
1,2018,46010,5,0,1,389,2,9202,1,0
6,2019,19340,3,0,2,1935,2,6446,0,1
13,2023,11715,1,2,0,3114,7,11715,0,1
2,2023,0,0,1,0,0,11,0,1,1
1,2020,35893,4,1,1,6990,10,8973,2,0
1,2019,27769,3,1,2,4633,7,9256,3,0
9,2022,0,0,1,0,0,11,0,0,1
3,2020,20883,2,0,2,662,1,10441,2,0
7,2021,0,0,1,0,0,9,0,4,0
13,2023,182,0,2,0,175,7,182,0,1
12,2022,0,0,0,0,0,1,0,0,1
4,2020,26459,3,1,2,3527,5,8819,3,0
4,2020,15558,3,0,2,140,2,5186,0,1
6,2023,0,0,1,0,0,11,0,3,0
9,2018,51962,5,1,1,2864,10,10392,4,0
0,2021,0,0,1,0,0,11,0,0,1
7,2018,34376,5,0,1,2128,3,6875,3,0
13,2019,29796,4,1,1,1908,9,7449,4,0
6,2022,20145,2,1,2,4603,10,10072,3,0
7,2024,0,0,0,0,0,1,0,0,1
1,2018,50205,5,2,1,1619,6,10041,4,0
3,2019,31675,3,1,1,5613,9,10558,0,1
4,2022,0,0,1,0,0,12,0,1,1
7,2019,13639,2,0,0,1268,2,6819,1,1
3,2019,23079,4,0,1,815,4,5769,3,0
6,2022,399,0,2,0,16,7,399,0,1
4,2020,11369,2,0,0,513,4,5684,0,1
0,2018,46738,6,2,1,1943,6,7789,3,0
9,2019,30225,3,1,1,4911,8,10075,0,1
0,2019,23949,2,1,2,2652,11,11974,1,0
6,2022,473,0,1,0,54,12,473,0,1
6,2021,0,0,2,0,0,8,0,0,1
0,2020,42693,4,0,1,712,2,10673,1,1
5,2020,16436,2,1,2,7646,12,8218,1,0
9,2019,19284,2,0,2,960,2,9642,0,1
6,2024,96,0,1,0,8,12,96,1,0
13,2021,7435,1,1,0,4272,6,7435,4,0
1,2020,4776,1,0,0,1026,1,4776,0,1
2,2023,9517,1,0,0,398,2,9517,0,1
6,2019,35252,4,1,1,4145,6,8813,3,0
2,2019,26989,4,1,1,6853,12,6747,2,0
1,2021,0,0,0,0,0,1,0,0,1
2,2018,27786,5,0,1,1558,3,5557,4,0
13,2024,0,0,2,0,0,7,0,3,0
0,2018,28744,3,1,1,4587,6,9581,4,0
5,2019,32363,3,0,1,1084,4,10787,2,0
6,2019,31349,3,1,1,4746,12,10449,3,0
7,2020,26588,3,0,2,1766,5,8862,0,1
6,2019,19578,2,1,2,3694,11,9789,4,0
7,2020,8314,1,2,0,2689,8,8314,2,0
12,2019,30692,2,0,1,86,4,15346,1,1
4,2020,30945,3,2,1,2366,5,10315,3,0
3,2018,17820,3,1,2,5403,9,5940,1,0
10,2018,22102,3,1,2,4304,10,7367,4,0
6,2022,22121,2,2,2,157,8,11060,3,0
4,2023,126,0,2,0,23,8,126,2,0
4,2020,27115,3,1,2,4546,12,9038,2,0
12,2021,0,0,0,0,0,2,0,0,1
7,2018,21180,4,1,1,60,10,5295,4,0
6,2018,43410,5,1,1,699,11,8682,4,0
13,2019,34035,4,1,1,3724,10,8508,2,0
4,2021,6841,1,1,0,3440,12,6841,3,0
12,2022,8521,1,0,0,1083,4,8521,1,1
9,2020,27968,3,0,2,1,3,9322,2,0
8,2019,13877,2,1,0,3706,10,6938,4,0
8,2021,0,0,0,0,0,3,0,0,1
9,2022,22853,2,0,2,739,4,11426,0,1
0,2021,7400,1,0,0,130,2,7400,0,1
3,2019,27265,4,0,1,1729,5,6816,3,0
12,2020,7810,1,1,0,4129,11,7810,4,0
5,2018,46173,5,1,1,3845,8,9234,3,0
9,2020,32817,4,0,1,539,2,8204,0,1
1,2023,198,0,1,0,41,11,198,3,0
7,2020,27854,3,2,2,671,7,9284,4,0
6,2021,267,0,1,0,10,10,267,4,0
8,2021,13208,2,2,0,3289,5,6604,0,1
5,2024,0,0,1,0,0,10,0,1,0
8,2021,0,0,0,0,0,3,0,0,1
6,2021,25744,3,1,2,8564,10,8581,3,0
5,2019,16474,2,2,2,931,6,8237,1,0
5,2023,0,0,2,0,0,8,0,0,1
8,2020,40223,3,0,1,1103,4,13407,2,0
6,2019,19714,2,0,2,1470,5,9857,2,0
10,2022,23193,2,0,2,2058,2,11596,0,1
6,2022,15561,2,2,0,629,8,7780,2,0
9,2020,43368,4,2,1,777,7,10842,4,0
5,2023,0,0,0,0,0,1,0,0,1
0,2018,71912,6,2,1,1543,8,11985,4,0
0,2021,18764,2,0,2,1975,3,9382,0,1
7,2021,348,0,0,0,233,5,348,0,1
5,2018,47187,6,1,1,5321,11,7864,4,0
7,2018,32537,4,1,1,1474,9,8134,2,0
1,2024,0,0,0,0,0,1,0,1,1
6,2019,16774,2,1,2,3244,10,8387,2,0
2,2021,20276,2,1,2,2351,12,10138,1,1
3,2018,21651,3,0,2,1954,5,7217,0,1
6,2021,21392,2,1,2,7221,10,10696,2,0
6,2018,33398,4,2,1,2751,7,8349,1,1
0,2018,38272,4,0,1,1128,2,9568,3,0
12,2018,31763,4,1,1,6991,12,7940,4,0
0,2019,28312,2,0,1,1787,3,14156,3,0
0,2019,54528,4,1,1,8400,10,13632,4,0
6,2019,14181,2,1,0,9035,12,7090,2,0
12,2021,25493,3,1,2,8440,12,8497,0,1
10,2020,41435,4,1,1,5611,8,10358,3,0
7,2021,8034,1,2,0,615,8,8034,3,0
5,2021,0,0,1,0,0,10,0,4,0
2,2020,22561,3,2,2,2733,4,7520,2,0
6,2020,15471,2,1,0,4689,7,7735,3,0
9,2023,9590,1,0,0,401,2,9590,0,1
5,2020,9550,1,0,0,1533,3,9550,0,1
9,2019,63713,4,2,1,109,7,15928,4,0
12,2020,14856,1,2,0,989,7,14856,0,1
0,2020,6381,1,0,0,775,3,6381,0,1
6,2018,38855,5,1,1,5399,9,7771,4,0
6,2021,5811,1,1,0,5671,8,5811,1,0
4,2023,0,0,0,0,0,5,0,0,1
9,2019,22805,2,1,2,3341,10,11402,4,0
11,2018,54069,4,0,1,1148,2,13517,1,1
4,2018,26771,5,1,1,5316,8,5354,4,0
6,2021,29568,3,2,1,2517,4,9856,4,0
9,2022,0,0,0,0,0,4,0,0,1
9,2021,7132,1,0,0,1073,4,7132,1,1
4,2019,13596,2,1,0,6287,11,6798,3,0
5,2020,22730,4,1,1,2840,11,5682,3,0
12,2021,19617,2,2,2,2291,8,9808,3,0
4,2018,56139,6,1,1,2239,11,9356,3,0
6,2021,182,0,1,0,92,10,182,3,0
6,2019,24809,3,0,2,1292,2,8269,3,0
5,2018,28971,5,2,1,3265,5,5794,3,0
1,2020,20408,3,1,2,3611,5,6802,3,0
4,2023,233,0,0,0,120,5,233,0,1
9,2021,14173,1,1,0,6544,11,14173,0,1
13,2019,43973,5,1,1,4143,9,8794,4,0
3,2022,5874,1,2,0,259,8,5874,3,0
9,2022,147,0,2,0,67,8,147,0,1
7,2018,53109,5,2,1,501,7,10621,1,1
5,2021,18573,2,1,2,233,12,9286,0,1
7,2023,324,0,2,0,9,8,324,0,1
7,2022,9550,1,0,0,456,2,9550,1,1
4,2018,16867,3,1,2,5213,7,5622,2,0
2,2020,12562,2,1,0,4207,12,6281,1,1
4,2021,0,0,1,0,0,11,0,3,0
0,2022,0,0,0,0,0,3,0,0,1
7,2020,31812,3,1,1,5604,8,10604,4,0
9,2021,46268,3,0,1,646,1,15422,3,0
5,2018,25284,5,1,1,8050,10,5056,3,0
3,2019,25533,3,2,2,1247,6,8511,2,0
0,2018,39584,4,0,1,1277,5,9896,0,1
2,2019,20011,2,0,2,1016,3,10005,2,0
9,2018,77160,5,1,1,3947,5,15432,4,0
11,2018,53749,4,1,1,2398,10,13437,4,0
10,2020,38707,4,1,1,4273,6,9676,4,0
8,2021,0,0,2,0,0,7,0,3,0
9,2022,8482,1,1,0,3771,8,8482,2,0
7,2023,10617,1,1,0,4122,6,10617,3,0
5,2018,31674,6,0,1,601,3,5279,3,0
3,2019,15231,3,1,2,8170,11,5077,4,0
2,2019,24933,4,1,1,1878,10,6233,4,0
4,2018,40937,5,1,1,4676,7,8187,3,0
9,2019,19306,2,0,2,810,5,9653,0,1
6,2020,6418,1,1,0,907,11,6418,1,1
1,2021,22442,3,0,2,29,5,7480,0,1
7,2018,52803,6,1,1,285,12,8800,3,0
6,2023,9304,1,2,0,3228,5,9304,2,0
1,2020,5954,1,0,0,120,2,5954,1,1
0,2022,0,0,0,0,0,4,0,0,1
7,2019,12709,2,0,0,1181,4,6354,0,1
5,2018,22522,3,2,2,3112,5,7507,2,0
9,2021,22964,2,1,2,7256,12,11482,4,0
5,2022,13544,2,1,0,5684,8,6772,1,1
13,2023,9632,1,2,0,3072,5,9632,3,0
9,2018,76261,5,1,1,4472,7,15252,3,0
0,2019,27568,2,1,2,3603,11,13784,3,0
8,2021,292,0,1,0,27,12,292,3,0
8,2021,13325,1,1,0,4054,7,13325,2,0
2,2018,22142,4,0,1,1618,3,5535,1,1
6,2021,9331,1,2,0,972,6,9331,0,1
7,2021,23675,3,0,2,298,2,7891,0,1
12,2021,8050,1,1,0,5715,11,8050,0,1
13,2022,9812,1,0,0,953,1,9812,0,1
9,2019,25518,2,1,2,3032,10,12759,4,0
3,2023,10985,1,2,0,2664,3,10985,2,0
5,2019,45001,5,1,1,4804,6,9000,4,0
6,2022,7324,1,1,0,4373,9,7324,0,1
3,2022,49,0,0,0,40,5,49,0,1
6,2018,44336,4,1,1,7019,11,11084,3,0
10,2024,0,0,0,0,0,5,0,0,1
3,2021,15674,3,1,2,3545,8,5224,0,1
11,2018,32521,4,0,1,419,1,8130,2,0
1,2023,9368,1,1,0,4262,5,9368,3,0
0,2019,35327,5,1,1,8390,10,7065,2,0
8,2018,42228,3,1,1,4258,11,14076,3,0
5,2019,41935,4,0,1,353,2,10483,4,0
9,2021,8795,1,1,0,5472,7,8795,3,0
7,2020,9285,1,1,0,490,10,9285,1,1
7,2019,16248,3,2,2,2821,8,5416,2,0
13,2018,38834,4,1,1,1312,9,9708,2,0
13,2023,10485,1,1,0,5460,11,10485,3,0
12,2020,23590,2,0,2,1399,2,11795,0,1
5,2018,48249,6,2,1,2717,8,8041,4,0
4,2019,22653,3,0,2,720,5,7551,2,0
13,2021,0,0,1,0,0,10,0,1,1
9,2023,117,0,0,0,27,1,117,1,1
9,2021,0,0,1,0,0,10,0,2,0
7,2019,19143,2,0,2,500,2,9571,2,0
9,2018,92214,6,2,1,2223,3,15369,3,0
1,2022,5356,1,1,0,4967,12,5356,3,0
6,2020,10911,1,1,0,4659,6,10911,0,1
4,2021,28249,3,1,1,3035,11,9416,3,0
13,2024,339,0,2,0,188,6,339,0,1
9,2023,11331,1,1,0,9015,11,11331,3,0
5,2021,192,0,2,0,61,7,192,2,0
6,2021,17593,2,0,2,83,1,8796,0,1
4,2022,92,0,1,0,15,10,92,3,0
9,2020,17364,2,1,2,2516,9,8682,2,1
0,2019,17658,2,1,2,4345,6,8829,3,0
9,2018,31011,3,2,1,3402,7,10337,3,0
6,2023,195,0,1,0,16,11,195,1,0
1,2022,141,0,0,0,89,5,141,0,1
13,2020,12234,1,1,0,4846,7,12234,0,1
0,2021,22456,2,2,2,1981,7,11228,3,0
2,2018,44626,6,0,1,600,5,7437,4,0
8,2024,245,0,1,0,239,10,245,3,0
9,2019,29969,2,0,1,1900,4,14984,3,0
10,2020,20337,3,1,2,3751,10,6779,2,0
13,2020,9901,1,2,0,180,7,9901,4,0
5,2020,17234,2,1,2,4817,8,8617,4,0
9,2024,473,0,0,0,25,1,473,0,1
12,2022,9276,1,0,0,1874,2,9276,0,1
4,2020,26897,3,0,2,783,2,8965,2,0
9,2020,39576,4,0,1,248,1,9894,3,0
8,2021,254,0,2,0,37,8,254,2,0
5,2018,55436,6,0,1,486,1,9239,3,0
0,2018,42063,4,1,1,6897,11,10515,4,0
4,2020,16825,2,1,2,7791,10,8412,4,0
1,2021,30454,3,1,1,114,9,10151,3,0
7,2019,36083,5,2,1,2085,6,7216,3,0
12,2023,11637,1,0,0,1295,3,11637,0,1
5,2021,0,0,0,0,0,5,0,0,1
4,2019,42607,4,0,1,2008,3,10651,1,1
10,2018,33394,4,0,1,1811,3,8348,2,0
6,2018,30134,3,0,1,669,1,10044,4,0
2,2020,20690,3,1,2,23,10,6896,0,1
11,2018,61441,6,0,1,1464,4,10240,3,0
6,2022,0,0,0,0,0,2,0,0,1
6,2022,190,0,1,0,164,12,190,0,1
0,2022,303,0,0,0,103,3,303,0,1
4,2019,10025,2,2,0,2858,3,5012,1,1
2,2021,0,0,1,0,0,9,0,1,1
6,2023,314,0,1,0,46,11,314,1,1
5,2021,8625,1,2,0,3379,7,8625,0,1
12,2020,38776,4,1,1,4492,6,9694,4,0
0,2022,8259,1,0,0,540,3,8259,0,1
7,2024,365,0,0,0,210,3,365,0,1
4,2020,7101,1,1,0,6516,8,7101,2,0
9,2020,29337,3,2,1,2589,3,9779,3,0
2,2018,26282,5,0,1,609,1,5256,3,0
0,2022,7611,1,2,0,3243,5,7611,0,1
12,2024,195,0,0,0,167,4,195,0,1
9,2018,79534,6,2,1,1082,6,13255,2,0
9,2019,59277,4,2,1,1077,8,14819,4,0
0,2022,12842,1,1,0,1996,9,12842,1,1
6,2020,16809,3,1,2,5822,10,5603,4,0
7,2023,7528,1,1,0,4800,10,7528,3,0
7,2024,73,0,0,0,52,2,73,0,1
12,2021,0,0,0,0,0,3,0,0,1
1,2023,304,0,1,0,33,9,304,1,1
0,2021,25924,2,2,2,2474,4,12962,1,0
5,2020,7329,1,0,0,1294,1,7329,0,1
6,2021,0,0,0,0,0,1,0,0,1
5,2019,16903,3,1,2,1663,9,5634,3,0
12,2018,33957,3,1,1,1133,10,11319,0,1
5,2022,0,0,0,0,0,2,0,0,1
5,2021,11314,2,0,0,706,1,5657,0,1
12,2018,49153,5,0,1,774,1,9830,3,0
1,2019,17651,2,1,2,3467,9,8825,0,1
6,2024,232,0,0,0,52,5,232,0,1
9,2021,14282,1,1,0,5171,12,14282,0,1
13,2019,51440,4,1,1,7092,10,12860,4,0
2,2019,13036,2,2,0,256,7,6518,1,1
0,2021,0,0,0,0,0,5,0,0,1
6,2023,9802,1,1,0,1576,11,9802,2,0
5,2023,0,0,2,0,0,6,0,0,1
13,2018,33916,3,0,1,1469,2,11305,2,0
6,2023,6832,1,1,0,3835,9,6832,1,0
9,2022,0,0,1,0,0,10,0,2,0
7,2019,41788,4,0,1,5,3,10447,3,0
1,2021,10745,1,1,0,379,12,10745,3,0
0,2022,15436,2,2,0,1051,7,7718,3,0
1,2019,48033,5,0,1,826,5,9606,4,0
7,2023,0,0,0,0,0,3,0,0,1
5,2021,5353,1,1,0,5015,11,5353,2,0
9,2019,33673,3,0,1,1224,5,11224,0,1
8,2021,26500,2,2,2,2535,3,13250,0,1
9,2021,233,0,0,0,43,3,233,0,1
9,2018,65521,5,2,1,1160,7,13104,4,0
6,2020,32866,3,1,1,2039,12,10955,2,0
9,2018,44314,4,1,1,1902,12,11078,0,1
6,2018,57489,5,2,1,2298,4,11497,3,0
5,2021,24187,3,0,2,702,2,8062,1,0
11,2023,225,0,1,0,222,9,225,2,0
12,2022,0,0,0,0,0,2,0,0,1
5,2020,20812,2,1,2,3863,10,10406,3,0
1,2020,15796,3,0,2,18,1,5265,2,0
5,2018,41810,4,0,1,44,1,10452,1,1
13,2020,22670,2,0,2,1318,1,11335,1,1
6,2021,37570,3,0,1,978,1,12523,3,0
2,2022,8347,1,0,0,2089,3,8347,0,1
5,2019,19870,2,2,2,376,7,9935,0,1
6,2023,0,0,1,0,0,9,0,3,0
0,2023,9186,1,1,0,761,10,9186,3,0
9,2023,14359,1,1,0,4970,9,14359,3,0
9,2023,0,0,0,0,0,1,0,0,1
9,2021,33478,3,0,1,201,4,11159,3,0
8,2022,20059,2,2,2,792,6,10029,2,0
5,2024,399,0,0,0,343,5,399,0,1
8,2018,46293,6,1,1,1599,9,7715,4,0
6,2022,7302,1,2,0,355,7,7302,0,1
2,2022,8906,1,0,0,1501,3,8906,0,1
8,2019,27750,2,2,2,1685,7,13875,3,0
7,2019,18566,2,0,2,1041,3,9283,0,1
5,2019,24589,4,1,1,6648,9,6147,2,0
4,2018,28022,5,0,1,787,1,5604,2,1
9,2019,40374,4,0,1,1937,5,10093,0,1
4,2021,7222,1,2,0,2723,8,7222,0,1
11,2022,1,0,1,0,0,9,1,3,0
5,2021,5311,1,0,0,2192,5,5311,1,1
7,2018,55488,6,2,1,3039,3,9248,3,0
6,2018,23043,3,1,2,3997,5,7681,0,1
0,2021,11855,1,2,0,486,6,11855,2,0
1,2020,20570,3,1,2,3936,7,6856,3,0
13,2018,40991,3,0,1,813,2,13663,3,0
5,2020,6750,1,2,0,3440,6,6750,0,1
3,2021,285,0,1,0,163,11,285,1,1
0,2020,14025,2,1,0,1816,10,7012,3,0
1,2020,10660,1,2,0,2250,2,10660,0,1
6,2019,19175,3,2,2,1406,6,6391,4,0
4,2022,0,0,0,0,0,5,0,1,1
6,2019,29287,3,1,1,8221,10,9762,2,0
12,2022,407,0,0,0,34,2,407,0,1
6,2022,0,0,0,0,0,1,0,0,1
4,2020,33355,4,0,1,355,4,8338,1,0
0,2023,0,0,1,0,0,9,0,3,0
6,2021,15413,2,1,0,5316,6,7706,1,1
4,2022,11069,1,0,0,1118,2,11069,0,1
10,2019,44733,5,1,1,4527,6,8946,4,0
0,2021,0,0,0,0,0,4,0,1,1
0,2018,74799,5,0,1,1357,3,14959,2,0
6,2019,38677,5,2,1,2711,4,7735,4,0
7,2022,7708,1,0,0,1294,2,7708,0,1
6,2022,0,0,1,0,0,12,0,4,0
6,2021,8348,1,2,0,1366,8,8348,0,1
12,2022,9878,1,1,0,6798,10,9878,2,0
0,2021,30240,3,1,1,2688,12,10080,4,0
9,2021,8817,1,1,0,4158,12,8817,4,0
1,2022,19280,2,1,2,2047,9,9640,2,0
3,2018,23617,3,2,2,2626,6,7872,3,0
