Tgl FJB,No FJB,Kode Cust,Kode Unit Motor,Tahun Kendaraan,Kilometer,Jns Service,Kondisi_Oli,Kondisi_Rem,Bulan_Terakhir_Ganti_Oli,KM_Terakhir_Ganti_Oli,Usia_Kendaraan,Jumlah_Keluhan,KM_Per_Tahun
03-02-2023,FJB/1925/SBY/PL/9759,SBY3169695,LEXI,2018,29722,Repair,Baik,Perlu Penggantian,5,597,5,4,5944
03-02-2023,FJB/6381/SBY/PL/7800,SBY9174497,ALL-NEW-AEROX,2021,28356,Repair,Kritis,Perlu Penggantian,11,1698,2,4,14178
04-02-2023,FJB/1816/SBY/PL/2164,SBY1614390,LEXI,2018,42518,Repair,Kritis,Perlu Penggantian,10,962,5,3,8503
04-02-2023,FJB/4741/SBY/PL/5307,SBY5445107,MIO,2018,43917,Repair,Kritis,Perlu Penggantian,9,7336,5,2,8783
04-02-2023,FJB/2396/SBY/PL/3567,SBY8560975,FREE-GO-S,2020,17571,Repair,Kritis,Perlu Penyetelan,9,1711,3,2,5857
05-02-2023,FJB/2412/SBY/PL/5394,SBY4479346,MIO,2022,10982,Rutin,Perlu Ganti,Baik,7,3051,1,0,10982
05-02-2023,FJB/6549/SBY/PL/4817,SBY5192366,FAZZIO-NEO-HY,2020,19436,Kupon Gratis I (DUA),Baik,Perlu Penyetelan,3,697,3,0,6478
05-02-2023,FJB/9173/SBY/PL/2400,SBY8324617,MIO-M3 125,2019,39533,Repair,Kritis,Perlu Penggantian,6,3935,4,4,9883
06-02-2023,FJB/5219/SBY/PL/2349,SBY2289516,XSR 155,2022,11145,Rutin,Kritis,Baik,7,4094,1,2,11145
06-02-2023,FJB/6870/SBY/PL/1746,SBY4703082,MIO-M3 125,2019,42773,Repair,Baik,Perlu Penggantian,4,1192,4,4,10693
06-02-2023,FJB/8370/SBY/PL/9984,SBY1189516,R15,2022,12259,Repair,Kritis,Baik,11,7056,1,2,12259
06-02-2023,FJB/9918/SBY/PL/9870,SBY6276848,ALL-NEW-AEROX,2023,0,Rutin,Perlu Ganti,Baik,8,0,0,0,0
06-02-2023,FJB/1871/SBY/PL/8401,SBY7648002,NMAX-NEO-S,2023,0,Rutin,Baik,Baik,5,0,0,0,0
06-02-2023,FJB/3188/SBY/PL/8359,SBY1882521,NMAX-NEO-S,2020,48520,Repair,Baik,Perlu Penggantian,1,535,3,4,16173
06-02-2023,FJB/9803/SBY/PL/9611,SBY9010703,NMAX-NEO-S,2019,51696,Repair,Perlu Ganti,Perlu Penggantian,7,63,4,4,12924
06-02-2023,FJB/5698/SBY/PL/1945,SBY4169376,LEXI,2019,29973,Repair,Kritis,Perlu Penggantian,12,5405,4,3,7493
06-02-2023,FJB/3682/SBY/PL/2414,SBY6301877,ALL-NEW-NMAX,2018,26754,Rutin,Kritis,Perlu Penggantian,11,7459,5,0,5350
06-02-2023,FJB/5813/SBY/PL/1192,SBY9178442,NMAX-NEO-S,2022,8594,Rutin,Perlu Ganti,Baik,8,483,1,1,8594
07-02-2023,FJB/9566/SBY/PL/2902,SBY2188569,X-MAX-CONNEC,2021,17846,Rutin,Perlu Ganti,Perlu Penyetelan,5,2371,2,0,8923
07-02-2023,FJB/3261/SBY/PL/6013,SBY2078266,MIO,2020,30396,Repair,Perlu Ganti,Perlu Penggantian,3,2412,3,4,10132
07-02-2023,FJB/6492/SBY/PL/3110,SBY4342141,FAZZIO-NEO-HY,2018,47025,Repair,Kritis,Perlu Penggantian,6,4656,5,4,9405
07-02-2023,FJB/7346/SBY/PL/6808,SBY9884489,LEXI,2018,41108,Repair,Kritis,Perlu Penggantian,6,3997,5,3,8221
07-02-2023,FJB/1816/SBY/PL/8371,SBY6857053,X-MAX-CONNEC,2021,29168,Rutin,Baik,Perlu Penggantian,1,278,2,0,14584
07-02-2023,FJB/1769/SBY/PL/2093,SBY2557182,MIO-M3 125,2021,10954,Rutin,Perlu Ganti,Baik,7,1093,2,0,5477
07-02-2023,FJB/3589/SBY/PL/7398,SBY1821194,MIO,2019,46703,Repair,Kritis,Perlu Penggantian,9,5078,4,3,11675
07-02-2023,FJB/4429/SBY/PL/8167,SBY6999550,FILANO-NEO,2020,30844,Rutin,Perlu Ganti,Perlu Penggantian,4,3474,3,0,10281
07-02-2023,FJB/8784/SBY/PL/2826,SBY5536980,LEXI,2019,35473,Repair,Baik,Perlu Penggantian,5,2159,4,3,8868
07-02-2023,FJB/7274/SBY/PL/2988,SBY7461197,FREE-GO-S,2018,45299,Rutin,Baik,Perlu Penggantian,1,812,5,0,9059
08-02-2023,FJB/9323/SBY/PL/1920,SBY3142620,MIO,2018,54789,Repair,Perlu Ganti,Perlu Penggantian,8,2075,5,3,10957
08-02-2023,FJB/4137/SBY/PL/7998,SBY2655029,ALL-NEW-NMAX,2018,32942,Repair,Baik,Perlu Penggantian,1,288,5,4,6588
08-02-2023,FJB/2108/SBY/PL/1935,SBY2157968,ALL-NEW-AEROX,2023,0,Rutin,Baik,Baik,4,0,0,0,0
08-02-2023,FJB/8732/SBY/PL/4362,SBY2077125,MIO-M3 125,2018,31092,Rutin,Baik,Perlu Penggantian,2,27,5,0,6218
08-02-2023,FJB/8191/SBY/PL/9038,SBY7037358,R15,2022,13147,Repair,Kritis,Baik,7,5480,1,3,13147
08-02-2023,FJB/2142/SBY/PL/5943,SBY2296271,ALL-NEW-AEROX,2020,33371,Repair,Perlu Ganti,Perlu Penggantian,7,618,3,3,11123
08-02-2023,FJB/9552/SBY/PL/8934,SBY7529905,X-MAX-CONNEC,2018,68973,Repair,Kritis,Perlu Penggantian,8,4783,5,4,13794
08-02-2023,FJB/4384/SBY/PL/3137,SBY9201959,XSR 155,2020,40644,Repair,Kritis,Perlu Penggantian,8,5022,3,2,13548
08-02-2023,FJB/3926/SBY/PL/9379,SBY2045847,LEXI,2020,23346,Rutin,Baik,Perlu Penyetelan,2,790,3,0,7782
09-02-2023,FJB/6241/SBY/PL/6514,SBY6720868,LEXI,2018,37062,Repair,Baik,Perlu Penggantian,1,909,5,3,7412
09-02-2023,FJB/2671/SBY/PL/7753,SBY7307508,NMAX-NEO-S,2019,32358,Repair,Kritis,Perlu Penggantian,10,5516,4,3,8089
09-02-2023,FJB/3712/SBY/PL/4036,SBY3147572,MIO,2023,0,Rutin,Baik,Baik,2,0,0,1,0
09-02-2023,FJB/8946/SBY/PL/9570,SBY1870691,MIO,2020,29984,Repair,Baik,Perlu Penggantian,1,507,3,3,9994
09-02-2023,FJB/4589/SBY/PL/3177,SBY6924316,LEXI,2018,31353,Repair,Perlu Ganti,Perlu Penggantian,4,2389,5,2,6270
09-02-2023,FJB/2498/SBY/PL/3221,SBY9694559,X-MAX-CONNEC,2022,8521,Rutin,Baik,Baik,4,1083,1,1,8521
10-02-2023,FJB/8444/SBY/PL/3809,SBY2690591,LEXI,2020,20897,Repair,Kritis,Perlu Penyetelan,12,7547,3,4,6965
10-02-2023,FJB/4672/SBY/PL/2559,SBY2383412,MIO-M3 125,2020,30427,Repair,Baik,Perlu Penggantian,4,1123,3,3,10142
10-02-2023,FJB/9749/SBY/PL/5522,SBY8098535,VIXION,2021,26729,Repair,Kritis,Perlu Penyetelan,9,5386,2,3,13364
11-02-2023,FJB/1808/SBY/PL/3967,SBY6825179,ALL-NEW-NMAX,2019,43252,Repair,Perlu Ganti,Perlu Penggantian,6,1708,4,2,10813
11-02-2023,FJB/3174/SBY/PL/9877,SBY7247610,MT-15,2023,0,Rutin,Perlu Ganti,Baik,7,0,0,0,0
11-02-2023,FJB/8373/SBY/PL/2271,SBY9322024,ALL-NEW-AEROX,2020,28498,Repair,Baik,Perlu Penggantian,1,1173,3,2,9499
11-02-2023,FJB/5257/SBY/PL/1021,SBY8634142,LEXI,2020,14867,Rutin,Baik,Perlu Penyetelan,1,68,3,0,4955
11-02-2023,FJB/7403/SBY/PL/7450,SBY3040805,LEXI,2023,321,Rutin,Baik,Baik,3,279,0,0,321
11-02-2023,FJB/2423/SBY/PL/3403,SBY9121440,XSR 155,2021,21708,Repair,Kritis,Perlu Penyetelan,12,9073,2,3,10854
11-02-2023,FJB/9516/SBY/PL/5696,SBY2383800,X-MAX-CONNEC,2018,69115,Repair,Kritis,Perlu Penggantian,11,324,5,4,13823
12-02-2023,FJB/9857/SBY/PL/6842,SBY4866502,FILANO-NEO,2019,19961,Repair,Baik,Perlu Penyetelan,3,500,4,2,4990
12-02-2023,FJB/3360/SBY/PL/5877,SBY2043213,FREE-GO-S,2022,7159,Repair,Baik,Baik,1,364,1,3,7159
12-02-2023,FJB/6134/SBY/PL/7574,SBY3018034,ALL-NEW-AEROX,2023,82,Repair,Kritis,Baik,9,68,0,4,82
12-02-2023,FJB/1610/SBY/PL/5107,SBY8950991,MIO,2023,195,Repair,Kritis,Baik,11,16,0,1,195
12-02-2023,FJB/1130/SBY/PL/7071,SBY2875208,NMAX-NEO-S,2019,29492,Repair,Perlu Ganti,Perlu Penggantian,6,1331,4,2,7373
12-02-2023,FJB/6400/SBY/PL/3053,SBY3309864,NMAX-NEO-S,2023,139,Repair,Kritis,Baik,11,121,0,3,139
12-02-2023,FJB/7254/SBY/PL/7740,SBY8807669,FREE-GO-S,2021,21816,Kupon Gratis I (DUA),Perlu Ganti,Perlu Penyetelan,8,108,2,1,10908
12-02-2023,FJB/3050/SBY/PL/6690,SBY8247086,ALL-NEW-NMAX,2021,19634,Rutin,Kritis,Perlu Penyetelan,12,9210,2,0,9817
12-02-2023,FJB/9794/SBY/PL/2145,SBY8618463,FREE-GO-S,2021,20264,Kupon Gratis I (DUA),Baik,Perlu Penyetelan,3,21,2,0,10132
13-02-2023,FJB/3453/SBY/PL/5030,SBY2806667,LEXI,2022,8998,Rutin,Baik,Baik,3,521,1,0,8998
13-02-2023,FJB/5098/SBY/PL/1684,SBY4233062,MIO,2022,7449,Kupon Gratis II (TIGA),Perlu Ganti,Baik,7,374,1,0,7449
13-02-2023,FJB/4314/SBY/PL/9256,SBY5557307,FILANO-NEO,2022,8922,Rutin,Perlu Ganti,Baik,5,2697,1,0,8922
13-02-2023,FJB/8394/SBY/PL/3265,SBY7999339,X-MAX-CONNEC,2021,31439,Repair,Baik,Perlu Penggantian,1,637,2,1,15719
13-02-2023,FJB/2825/SBY/PL/7786,SBY9971360,ALL-NEW-NMAX,2021,14669,Rutin,Baik,Baik,4,429,2,1,7334
13-02-2023,FJB/5748/SBY/PL/8786,SBY7906025,ALL-NEW-AEROX,2022,14218,Kupon Gratis II (TIGA),Perlu Ganti,Baik,4,3245,1,0,14218
13-02-2023,FJB/1079/SBY/PL/4322,SBY4541009,FAZZIO-NEO-HY,2023,192,Repair,Kritis,Baik,10,82,0,3,192
13-02-2023,FJB/3273/SBY/PL/3665,SBY4417662,VIXION,2019,46756,Repair,Kritis,Perlu Penggantian,8,5995,4,3,11689
14-02-2023,FJB/7268/SBY/PL/7408,SBY5919921,ALL-NEW-AEROX,2018,42437,Repair,Perlu Ganti,Perlu Penggantian,4,3174,5,4,8487
14-02-2023,FJB/8170/SBY/PL/7701,SBY6027937,MIO-M3 125,2019,39859,Repair,Baik,Perlu Penggantian,1,508,4,3,9964
14-02-2023,FJB/7380/SBY/PL/5301,SBY9875329,MIO,2023,0,Repair,Kritis,Baik,12,0,0,4,0
14-02-2023,FJB/9130/SBY/PL/9007,SBY2618491,ALL-NEW-AEROX,2019,28826,Repair,Kritis,Perlu Penggantian,7,4802,4,4,7206
14-02-2023,FJB/2507/SBY/PL/4329,SBY8464412,LEXI,2022,8753,Rutin,Kritis,Baik,10,6131,1,0,8753
14-02-2023,FJB/4446/SBY/PL/8035,SBY5439085,NMAX-NEO-S,2018,64723,Repair,Baik,Perlu Penggantian,2,1444,5,3,12944
14-02-2023,FJB/8595/SBY/PL/7063,SBY4627875,MIO,2019,39566,Repair,Baik,Perlu Penggantian,3,2142,4,3,9891
14-02-2023,FJB/2434/SBY/PL/9295,SBY6585919,NMAX-NEO-S,2023,485,Rutin,Baik,Baik,3,214,0,0,485
14-02-2023,FJB/8656/SBY/PL/1071,SBY6855519,MIO,2019,44613,Kupon Gratis II (TIGA),Baik,Perlu Penggantian,2,426,4,0,11153
15-02-2023,FJB/1713/SBY/PL/3952,SBY8500081,NMAX-NEO-S,2023,0,Jual Part,Kritis,Baik,11,0,0,0,0
15-02-2023,FJB/6646/SBY/PL/4149,SBY2016648,ALL-NEW-AEROX,2021,22502,Repair,Perlu Ganti,Perlu Penyetelan,6,943,2,2,11251
15-02-2023,FJB/3818/SBY/PL/6308,SBY3295419,X-MAX-CONNEC,2020,43516,Rutin,Baik,Perlu Penggantian,3,335,3,1,14505
15-02-2023,FJB/9620/SBY/PL/8535,SBY3782494,FREE-GO-S,2018,26771,Repair,Kritis,Perlu Penggantian,8,5316,5,4,5354
15-02-2023,FJB/1001/SBY/PL/9151,SBY1076618,ALL-NEW-NMAX,2022,7645,Rutin,Perlu Ganti,Baik,7,368,1,0,7645
15-02-2023,FJB/2277/SBY/PL/9979,SBY5775452,R15,2021,15063,Repair,Kritis,Baik,8,3805,2,3,7531
15-02-2023,FJB/4778/SBY/PL/8731,SBY5466669,NMAX-NEO-S,2019,59756,Repair,Baik,Perlu Penggantian,5,240,4,3,14939
15-02-2023,FJB/8017/SBY/PL/6981,SBY1835902,MT-15,2023,0,Repair,Perlu Ganti,Baik,7,0,0,3,0
16-02-2023,FJB/3496/SBY/PL/1908,SBY6656046,X-MAX-CONNEC,2019,30408,Repair,Perlu Ganti,Perlu Penggantian,6,1404,4,1,7602
16-02-2023,FJB/8884/SBY/PL/9412,SBY2344947,ALL-NEW-NMAX,2018,49218,Repair,Baik,Perlu Penggantian,4,403,5,3,9843
16-02-2023,FJB/9732/SBY/PL/4008,SBY1124483,MIO,2020,28029,Repair,Perlu Ganti,Perlu Penggantian,4,3230,3,2,9343
16-02-2023,FJB/8386/SBY/PL/5880,SBY9057109,MT-15,2020,40710,Repair,Kritis,Perlu Penggantian,10,1848,3,4,13570
17-02-2023,FJB/8748/SBY/PL/2365,SBY6589696,X-MAX-CONNEC,2021,27916,Rutin,Baik,Perlu Penyetelan,1,564,2,0,13958
17-02-2023,FJB/2918/SBY/PL/2121,SBY3579069,ALL-NEW-NMAX,2019,31214,Repair,Kritis,Perlu Penggantian,10,6088,4,3,7803
17-02-2023,FJB/8699/SBY/PL/6703,SBY4383671,MIO,2020,23032,Repair,Kritis,Perlu Penyetelan,10,1590,3,3,7677
17-02-2023,FJB/9291/SBY/PL/6697,SBY2562963,MIO,2021,21392,Repair,Kritis,Perlu Penyetelan,10,7221,2,2,10696
17-02-2023,FJB/1764/SBY/PL/6407,SBY6340080,NMAX-NEO-S,2023,4,Rutin,Baik,Baik,1,1,0,0,4
17-02-2023,FJB/2719/SBY/PL/1436,SBY1299448,R15,2020,38809,Repair,Baik,Perlu Penggantian,3,1569,3,4,12936
17-02-2023,FJB/2028/SBY/PL/6473,SBY4640249,MIO-M3 125,2018,41935,Repair,Baik,Perlu Penggantian,1,680,5,1,8387
17-02-2023,FJB/6494/SBY/PL/1006,SBY2885960,ALL-NEW-AEROX,2023,421,Repair,Kritis,Baik,9,309,0,4,421
17-02-2023,FJB/8117/SBY/PL/9890,SBY5058504,LEXI,2021,15530,Rutin,Perlu Ganti,Baik,8,1761,2,0,7765
18-02-2023,FJB/5924/SBY/PL/7996,SBY7887539,MIO,2018,30718,Repair,Baik,Perlu Penggantian,5,631,5,2,6143
18-02-2023,FJB/9307/SBY/PL/6338,SBY8879834,ALL-NEW-AEROX,2019,38050,Repair,Kritis,Perlu Penggantian,10,5441,4,3,9512
18-02-2023,FJB/6964/SBY/PL/1824,SBY6415106,FREE-GO-S,2023,213,Rutin,Kritis,Baik,9,204,0,0,213
18-02-2023,FJB/1239/SBY/PL/9116,SBY1798187,MT-15,2018,63260,Repair,Baik,Perlu Penggantian,1,398,5,3,12652
18-02-2023,FJB/4853/SBY/PL/6130,SBY6475299,FILANO-NEO,2023,0,Rutin,Perlu Ganti,Baik,7,0,0,1,0
18-02-2023,FJB/4769/SBY/PL/4630,SBY6362564,FREE-GO-S,2019,27308,Repair,Perlu Ganti,Perlu Penggantian,8,2867,4,3,6827
18-02-2023,FJB/6324/SBY/PL/7454,SBY1031473,LEXI,2019,33131,Repair,Baik,Perlu Penggantian,1,260,4,2,8282
19-02-2023,FJB/8138/SBY/PL/1268,SBY1595219,FAZZIO-NEO-HY,2023,432,Rutin,Baik,Baik,2,22,0,1,432
19-02-2023,FJB/7854/SBY/PL/7899,SBY6187995,ALL-NEW-AEROX,2018,55395,Rutin,Baik,Perlu Penggantian,1,723,5,1,11079
19-02-2023,FJB/7684/SBY/PL/5338,SBY4660822,ALL-NEW-AEROX,2022,10510,Rutin,Baik,Baik,5,553,1,0,10510
19-02-2023,FJB/2125/SBY/PL/5304,SBY3014894,NMAX-NEO-S,2018,63534,Repair,Baik,Perlu Penggantian,3,1346,5,4,12706
19-02-2023,FJB/2125/SBY/PL/8006,SBY3297328,X-MAX-CONNEC,2018,49016,Repair,Baik,Perlu Penggantian,3,1224,5,2,9803
19-02-2023,FJB/6969/SBY/PL/5226,SBY5997669,ALL-NEW-NMAX,2021,18653,Rutin,Kritis,Perlu Penyetelan,6,3929,2,0,9326
19-02-2023,FJB/5510/SBY/PL/1025,SBY4338419,MIO,2018,47908,Rutin,Kritis,Perlu Penggantian,12,7618,5,1,9581
19-02-2023,FJB/7367/SBY/PL/5014,SBY3245375,FREE-GO-S,2018,43792,Repair,Kritis,Perlu Penggantian,9,6398,5,4,8758
19-02-2023,FJB/3511/SBY/PL/5234,SBY1445321,ALL-NEW-AEROX,2023,0,Rutin,Baik,Baik,1,0,0,1,0
19-02-2023,FJB/3784/SBY/PL/5982,SBY8873071,ALL-NEW-AEROX,2021,23802,Kupon Gratis I (DUA),Baik,Perlu Penyetelan,1,707,2,0,11901
20-02-2023,FJB/9945/SBY/PL/2348,SBY6621111,NMAX-NEO-S,2021,24447,Repair,Kritis,Perlu Penyetelan,8,5657,2,3,12223
20-02-2023,FJB/9081/SBY/PL/8677,SBY5075577,ALL-NEW-AEROX,2020,40467,Repair,Perlu Ganti,Perlu Penggantian,8,2067,3,3,13489
20-02-2023,FJB/7759/SBY/PL/9798,SBY8925886,MIO,2018,48504,Repair,Kritis,Perlu Penggantian,7,3626,5,4,9700
20-02-2023,FJB/8032/SBY/PL/4673,SBY1325474,FILANO-NEO,2018,49021,Repair,Perlu Ganti,Perlu Penggantian,7,2089,5,4,9804
20-02-2023,FJB/1570/SBY/PL/1740,SBY3542489,LEXI,2022,6888,Rutin,Baik,Baik,1,653,1,0,6888
20-02-2023,FJB/9161/SBY/PL/5119,SBY5470144,LEXI,2019,34021,Repair,Kritis,Perlu Penggantian,8,3576,4,4,8505
20-02-2023,FJB/6274/SBY/PL/8987,SBY2182903,MIO-M3 125,2021,12545,Rutin,Baik,Baik,1,266,2,0,6272
21-02-2023,FJB/3052/SBY/PL/5630,SBY7427949,FREE-GO-S,2020,27115,Repair,Kritis,Perlu Penyetelan,12,4546,3,2,9038
21-02-2023,FJB/4312/SBY/PL/7692,SBY7834165,XSR 155,2020,31949,Repair,Baik,Perlu Penggantian,2,973,3,3,10649
21-02-2023,FJB/8170/SBY/PL/7041,SBY1906318,X-MAX-CONNEC,2021,30397,Repair,Baik,Perlu Penggantian,1,898,2,3,15198
21-02-2023,FJB/5538/SBY/PL/3240,SBY7945660,FAZZIO-NEO-HY,2022,5040,Repair,Kritis,Baik,12,3898,1,2,5040
21-02-2023,FJB/1596/SBY/PL/4312,SBY4517804,NMAX-NEO-S,2023,0,Repair,Kritis,Baik,9,0,0,2,0
21-02-2023,FJB/3943/SBY/PL/8042,SBY5791223,FREE-GO-S,2021,9548,Rutin,Kritis,Baik,9,5619,2,1,4774
21-02-2023,FJB/3893/SBY/PL/4516,SBY5358261,X-MAX-CONNEC,2019,58145,Repair,Kritis,Perlu Penggantian,11,8203,4,3,14536
21-02-2023,FJB/6690/SBY/PL/1616,SBY9579912,XSR 155,2020,20680,Repair,Perlu Ganti,Perlu Penyetelan,8,2583,3,4,6893
21-02-2023,FJB/1291/SBY/PL/8926,SBY8595697,MT-15,2023,16,Kupon Gratis III (TIGA),Kritis,Baik,9,8,0,0,16
21-02-2023,FJB/6801/SBY/PL/2465,SBY5175336,LEXI,2021,15381,Repair,Kritis,Baik,8,4356,2,3,7690
21-02-2023,FJB/5384/SBY/PL/4615,SBY5952988,X-MAX-CONNEC,2022,14820,Rutin,Kritis,Baik,11,1392,1,0,14820
22-02-2023,FJB/9949/SBY/PL/3184,SBY4615192,MIO,2022,7324,Rutin,Kritis,Baik,9,4373,1,0,7324
22-02-2023,FJB/9507/SBY/PL/1835,SBY7646886,MIO-M3 125,2021,20918,Repair,Perlu Ganti,Perlu Penyetelan,7,2457,2,2,10459
22-02-2023,FJB/2386/SBY/PL/9030,SBY3915298,MIO-M3 125,2018,34376,Repair,Baik,Perlu Penggantian,3,2128,5,3,6875
22-02-2023,FJB/1502/SBY/PL/4772,SBY5372333,ALL-NEW-NMAX,2022,7808,Kupon Gratis I (DUA),Baik,Baik,5,520,1,0,7808
22-02-2023,FJB/9655/SBY/PL/4109,SBY2369674,FILANO-NEO,2019,35029,Repair,Kritis,Perlu Penggantian,12,8292,4,4,8757
22-02-2023,FJB/7421/SBY/PL/3386,SBY6042232,X-MAX-CONNEC,2022,11026,Rutin,Baik,Baik,1,949,1,0,11026
22-02-2023,FJB/9677/SBY/PL/5259,SBY2127595,MIO,2019,26708,Repair,Perlu Ganti,Perlu Penggantian,8,1001,4,3,6677
22-02-2023,FJB/7628/SBY/PL/9700,SBY8906154,LEXI,2020,18484,Repair,Kritis,Perlu Penyetelan,10,7276,3,2,6161
23-02-2023,FJB/7760/SBY/PL/3914,SBY7247029,ALL-NEW-NMAX,2020,25240,Rutin,Perlu Ganti,Perlu Penyetelan,7,513,3,1,8413
23-02-2023,FJB/3612/SBY/PL/8436,SBY4591063,MIO-M3 125,2022,7923,Rutin,Baik,Baik,3,1280,1,0,7923
23-02-2023,FJB/7630/SBY/PL/7488,SBY8115160,FAZZIO-NEO-HY,2023,61,Kupon Gratis I (DUA),Kritis,Baik,10,20,0,1,61
23-02-2023,FJB/9623/SBY/PL/9074,SBY7092230,LEXI,2022,9149,Repair,Kritis,Baik,4,3539,1,3,9149
23-02-2023,FJB/2115/SBY/PL/3780,SBY5125140,MIO,2018,43296,Repair,Kritis,Perlu Penggantian,9,5605,5,3,8659
23-02-2023,FJB/6163/SBY/PL/4666,SBY6818843,R15,2021,23551,Repair,Kritis,Perlu Penyetelan,7,3568,2,3,11775
23-02-2023,FJB/2691/SBY/PL/4034,SBY1226124,R15,2018,61335,Repair,Kritis,Perlu Penggantian,10,5522,5,4,12267
23-02-2023,FJB/2633/SBY/PL/8779,SBY2323001,ALL-NEW-AEROX,2020,34145,Rutin,Baik,Perlu Penggantian,1,147,3,0,11381
23-02-2023,FJB/3293/SBY/PL/5042,SBY6924891,X-MAX-CONNEC,2021,27256,Rutin,Baik,Perlu Penyetelan,1,845,2,0,13628
23-02-2023,FJB/2904/SBY/PL/4017,SBY8561680,FREE-GO-S,2021,20378,Repair,Kritis,Perlu Penyetelan,9,3543,2,3,10189
24-02-2023,FJB/3893/SBY/PL/5912,SBY2547574,XSR 155,2022,14007,Rutin,Kritis,Baik,9,6060,1,0,14007
24-02-2023,FJB/5385/SBY/PL/8658,SBY7723475,R15,2023,0,Rutin,Perlu Ganti,Baik,7,0,0,0,0
24-02-2023,FJB/2983/SBY/PL/3908,SBY4639648,NMAX-NEO-S,2023,482,Rutin,Baik,Baik,3,413,0,0,482
24-02-2023,FJB/8724/SBY/PL/8759,SBY7156122,X-MAX-CONNEC,2022,7573,Rutin,Baik,Baik,2,1939,1,0,7573
25-02-2023,FJB/4532/SBY/PL/1609,SBY3653206,R15,2022,7500,Repair,Kritis,Baik,10,4589,1,1,7500
25-02-2023,FJB/5159/SBY/PL/3344,SBY3851034,FREE-GO-S,2023,257,Kupon Gratis III (TIGA),Perlu Ganti,Baik,7,118,0,0,257
25-02-2023,FJB/3476/SBY/PL/4833,SBY5670240,ALL-NEW-AEROX,2022,10103,Kupon Gratis I (DUA),Perlu Ganti,Baik,8,1770,1,0,10103
25-02-2023,FJB/7341/SBY/PL/3256,SBY5284160,MIO,2019,24408,Rutin,Baik,Perlu Penggantian,3,593,4,2,6102
25-02-2023,FJB/8471/SBY/PL/5845,SBY4340071,MIO,2021,22136,Repair,Perlu Ganti,Perlu Penyetelan,8,2730,2,2,11068
25-02-2023,FJB/9033/SBY/PL/5126,SBY3894890,ALL-NEW-AEROX,2023,0,Rutin,Perlu Ganti,Baik,7,0,0,0,0
25-02-2023,FJB/7100/SBY/PL/6232,SBY9670945,ALL-NEW-NMAX,2019,30820,Repair,Kritis,Perlu Penggantian,12,4301,4,4,7705
25-02-2023,FJB/4717/SBY/PL/7615,SBY5448211,MIO,2021,15139,Rutin,Baik,Baik,4,1387,2,1,7569
26-02-2023,FJB/4868/SBY/PL/1276,SBY5152937,MIO,2023,0,Rutin,Baik,Baik,1,0,0,0,0
26-02-2023,FJB/8398/SBY/PL/2069,SBY8365111,ALL-NEW-NMAX,2020,26269,Repair,Baik,Perlu Penyetelan,5,70,3,2,8756
26-02-2023,FJB/3835/SBY/PL/1695,SBY2991930,FREE-GO-S,2022,8558,Repair,Kritis,Baik,8,3679,1,3,8558
26-02-2023,FJB/3006/SBY/PL/3348,SBY3039115,X-MAX-CONNEC,2020,47392,Repair,Perlu Ganti,Perlu Penggantian,8,1455,3,3,15797
26-02-2023,FJB/8713/SBY/PL/5579,SBY2652651,ALL-NEW-NMAX,2019,35980,Repair,Kritis,Perlu Penggantian,12,4131,4,2,8995
26-02-2023,FJB/5262/SBY/PL/9382,SBY5320501,MT-15,2021,16459,Repair,Perlu Ganti,Perlu Penyetelan,6,2522,2,1,8229
26-02-2023,FJB/2404/SBY/PL/1023,SBY5237566,X-MAX-CONNEC,2020,31110,Repair,Kritis,Perlu Penggantian,6,4655,3,2,10370
26-02-2023,FJB/1754/SBY/PL/9414,SBY8661781,R15,2019,31359,Repair,Baik,Perlu Penggantian,2,1243,4,1,7839
26-02-2023,FJB/6723/SBY/PL/6238,SBY7084799,ALL-NEW-AEROX,2023,152,Rutin,Baik,Baik,5,142,0,0,152
26-02-2023,FJB/7908/SBY/PL/2946,SBY3778927,XSR 155,2018,44896,Repair,Kritis,Perlu Penggantian,12,8355,5,4,8979
26-02-2023,FJB/2802/SBY/PL/8258,SBY2489143,ALL-NEW-AEROX,2019,51020,Repair,Baik,Perlu Penggantian,1,1176,4,2,12755
26-02-2023,FJB/8956/SBY/PL/9468,SBY5536709,MIO,2023,0,Repair,Kritis,Baik,11,0,0,1,0
27-02-2023,FJB/6079/SBY/PL/9735,SBY4051124,LEXI,2023,0,Repair,Perlu Ganti,Baik,7,0,0,2,0
27-02-2023,FJB/9927/SBY/PL/3531,SBY2072152,ALL-NEW-AEROX,2018,55217,Repair,Perlu Ganti,Perlu Penggantian,5,3145,5,2,11043
27-02-2023,FJB/5293/SBY/PL/3668,SBY7659689,NMAX-NEO-S,2023,0,Repair,Kritis,Baik,10,0,0,4,0
27-02-2023,FJB/2503/SBY/PL/7553,SBY4605080,MIO-M3 125,2022,5591,Rutin,Perlu Ganti,Baik,8,762,1,0,5591
27-02-2023,FJB/5023/SBY/PL/7347,SBY2482002,NMAX-NEO-S,2018,52262,Repair,Kritis,Perlu Penggantian,10,3539,5,3,10452
28-02-2023,FJB/1452/SBY/PL/1187,SBY7245882,FILANO-NEO,2022,9116,Rutin,Perlu Ganti,Baik,6,140,1,1,9116
